;Freq(Hz)	Relative Amplitude (dB): Left
20838.8672	-72.755669
20841.7969	-72.789207
20844.7266	-72.814148
20847.6562	-72.833420
20850.5859	-72.854820
20853.5156	-72.866974
20856.4453	-72.889145
20859.3750	-72.931793
20862.3047	-72.962196
20865.2344	-72.986069
20868.1641	-73.016098
20871.0938	-73.050011
20874.0234	-73.078598
20876.9531	-73.098869
20879.8828	-73.134415
20882.8125	-73.165596
20885.7422	-73.175331
20888.6719	-73.194153
20891.6016	-73.221909
20894.5312	-73.248947
20897.4609	-73.290543
20900.3906	-73.326691
20903.3203	-73.341682
20906.2500	-73.366150
20909.1797	-73.399986
20912.1094	-73.423851
20915.0391	-73.438721
20917.9688	-73.449181
20920.8984	-73.463684
20923.8281	-73.488014
20926.7578	-73.515305
20929.6875	-73.531471
20932.6172	-73.535789
20935.5469	-73.542015
20938.4766	-73.562332
20941.4062	-73.588333
20944.3359	-73.605553
20947.2656	-73.621101
20950.1953	-73.648987
20953.1250	-73.671631
20956.0547	-73.677895
20958.9844	-73.687935
20961.9141	-73.709412
20964.8438	-73.733192
20967.7734	-73.751266
20970.7031	-73.762253
20973.6328	-73.774506
20976.5625	-73.795860
20979.4922	-73.817322
20982.4219	-73.837044
20985.3516	-73.859734
20988.2812	-73.884590
20991.2109	-73.904594
20994.1406	-73.914253
20997.0703	-73.928116
21000.0000	-73.948082
21002.9297	-73.960373
21005.8594	-73.971535
21008.7891	-73.989151
21011.7188	-74.007950
21014.6484	-74.038399
21017.5781	-74.079674
21020.5078	-74.103928
21023.4375	-74.112923
21026.3672	-74.130753
21029.2969	-74.145157
21032.2266	-74.152611
21035.1562	-74.174088
21038.0859	-74.193504
21041.0156	-74.202408
21043.9453	-74.220810
21046.8750	-74.247787
21049.8047	-74.272743
21052.7344	-74.295929
21055.6641	-74.311478
21058.5938	-74.326363
21061.5234	-74.349960
21064.4531	-74.374016
21067.3828	-74.396011
21070.3125	-74.419365
21073.2422	-74.442360
21076.1719	-74.455925
21079.1016	-74.469635
21082.0312	-74.491844
21084.9609	-74.502602
21087.8906	-74.517471
21090.8203	-74.536835
21093.7500	-74.547943
21096.6797	-74.563766
21099.6094	-74.575691
21102.5391	-74.577477
21105.4688	-74.584274
21108.3984	-74.596077
21111.3281	-74.606346
21114.2578	-74.617935
21117.1875	-74.620453
21120.1172	-74.622711
21123.0469	-74.640625
21125.9766	-74.655960
21128.9062	-74.667130
21131.8359	-74.686005
21134.7656	-74.698112
21137.6953	-74.706062
21140.6250	-74.722572
21143.5547	-74.733772
21146.4844	-74.735802
21149.4141	-74.748703
21152.3438	-74.774704
21155.2734	-74.786949
21158.2031	-74.800766
21161.1328	-74.828918
21164.0625	-74.840706
21166.9922	-74.844070
21169.9219	-74.851402
21172.8516	-74.857353
21175.7812	-74.873268
21178.7109	-74.901604
21181.6406	-74.920044
21184.5703	-74.928108
21187.5000	-74.939629
21190.4297	-74.945572
21193.3594	-74.955429
21196.2891	-74.977547
21199.2188	-74.994476
21202.1484	-75.013992
21205.0781	-75.039047
21208.0078	-75.045921
21210.9375	-75.048904
21213.8672	-75.058777
21216.7969	-75.069847
21219.7266	-75.080467
21222.6562	-75.088150
21225.5859	-75.096695
21228.5156	-75.110329
21231.4453	-75.120033
21234.3750	-75.134453
21237.3047	-75.150955
21240.2344	-75.159805
21243.1641	-75.166901
21246.0938	-75.183334
21249.0234	-75.201859
21251.9531	-75.210693
21254.8828	-75.222321
21257.8125	-75.230919
21260.7422	-75.234459
21263.6719	-75.243736
21266.6016	-75.264832
21269.5312	-75.295952
21272.4609	-75.309784
21275.3906	-75.317017
21278.3203	-75.336655
21281.2500	-75.354004
21284.1797	-75.365608
21287.1094	-75.376060
21290.0391	-75.376976
21292.9688	-75.374344
21295.8984	-75.394936
21298.8281	-75.427963
21301.7578	-75.442924
21304.6875	-75.442970
21307.6172	-75.454575
21310.5469	-75.473618
21313.4766	-75.485039
21316.4062	-75.496727
21319.3359	-75.512695
21322.2656	-75.520248
21325.1953	-75.521896
21328.1250	-75.539413
21331.0547	-75.564072
21333.9844	-75.585907
21336.9141	-75.603546
21339.8438	-75.626381
21342.7734	-75.640800
21345.7031	-75.643402
