;Freq(Hz)	Relative Amplitude (dB): Left
21049.8047	-58.261539
21052.7344	-58.262028
21055.6641	-58.264065
21058.5938	-58.264412
21061.5234	-58.264107
21064.4531	-58.264870
21067.3828	-58.265583
21070.3125	-58.265690
21073.2422	-58.267101
21076.1719	-58.267914
21079.1016	-58.267513
21082.0312	-58.268719
21084.9609	-58.266762
21087.8906	-58.259171
21090.8203	-58.250134
21093.7500	-58.238758
21096.6797	-58.226765
21099.6094	-58.219048
21102.5391	-58.213863
21105.4688	-58.207390
21108.3984	-58.201900
21111.3281	-58.193890
21114.2578	-58.183231
21117.1875	-58.177132
21120.1172	-58.173855
21123.0469	-58.170464
21125.9766	-58.164753
21128.9062	-58.155540
21131.8359	-58.149715
21134.7656	-58.147312
21137.6953	-58.140656
21140.6250	-58.133568
21143.5547	-58.130955
21146.4844	-58.127686
21149.4141	-58.122890
21152.3438	-58.119911
21155.2734	-58.117577
21158.2031	-58.113346
21161.1328	-58.106911
21164.0625	-58.100254
21166.9922	-58.097931
21169.9219	-58.098408
21172.8516	-58.096272
21175.7812	-58.091183
21178.7109	-58.085747
21181.6406	-58.082951
21184.5703	-58.080395
21187.5000	-58.076931
21190.4297	-58.075382
21193.3594	-58.072777
21196.2891	-58.069523
21199.2188	-58.069290
21202.1484	-58.068184
21205.0781	-58.065861
21208.0078	-58.066090
21210.9375	-58.066242
21213.8672	-58.065765
21216.7969	-58.065971
21219.7266	-58.066074
21222.6562	-58.066383
21225.5859	-58.064701
21228.5156	-58.063942
21231.4453	-58.065800
21234.3750	-58.066742
21237.3047	-58.066757
21240.2344	-58.068470
21243.1641	-58.071747
21246.0938	-58.071968
21249.0234	-58.072384
21251.9531	-58.077538
21254.8828	-58.081272
21257.8125	-58.070698
21260.7422	-58.060158
21263.6719	-58.054123
21266.6016	-58.045715
21269.5312	-58.036144
21272.4609	-58.028522
21275.3906	-58.021042
21278.3203	-58.013142
21281.2500	-58.003693
21284.1797	-57.996044
21287.1094	-57.992786
21290.0391	-57.988972
21292.9688	-57.982979
21295.8984	-57.975655
21298.8281	-57.968662
21301.7578	-57.964836
