;Freq(Hz)	Relative Amplitude (dB): Left
20560.5469	-88.799599
20563.4766	-88.888351
20566.4062	-88.940186
20569.3359	-88.905716
20572.2656	-88.881149
20575.1953	-88.907738
20578.1250	-88.935860
20581.0547	-88.969048
20583.9844	-88.987213
20586.9141	-88.944206
20589.8438	-88.915985
20592.7734	-88.930229
20595.7031	-88.909904
20598.6328	-88.906151
20601.5625	-88.959129
20604.4922	-88.998154
20607.4219	-88.997475
20610.3516	-88.966080
20613.2812	-88.954765
20616.2109	-88.975136
20619.1406	-89.022392
20622.0703	-89.047859
20625.0000	-89.032387
20627.9297	-89.044006
20630.8594	-89.044334
20633.7891	-89.038620
20636.7188	-89.063675
20639.6484	-89.082458
20642.5781	-89.042519
20645.5078	-88.970245
20648.4375	-88.984734
20651.3672	-89.074905
20654.2969	-89.097183
20657.2266	-89.062248
20660.1562	-89.057724
20663.0859	-89.068054
20666.0156	-89.059006
20668.9453	-89.040642
20671.8750	-89.036156
20674.8047	-89.056793
20677.7344	-89.099564
20680.6641	-89.136955
20683.5938	-89.148544
20686.5234	-89.164696
20689.4531	-89.177383
20692.3828	-89.152443
20695.3125	-89.132988
20698.2422	-89.121552
20701.1719	-89.131554
20704.1016	-89.190750
20707.0312	-89.210846
20709.9609	-89.188812
20712.8906	-89.220024
20715.8203	-89.246330
20718.7500	-89.227280
20721.6797	-89.248421
20724.6094	-89.296799
20727.5391	-89.302063
20730.4688	-89.244331
20733.3984	-89.187195
20736.3281	-89.240356
20739.2578	-89.316551
20742.1875	-89.316971
20745.1172	-89.338684
20748.0469	-89.375557
20750.9766	-89.373375
20753.9062	-89.359177
20756.8359	-89.341080
20759.7656	-89.318016
20762.6953	-89.310951
20765.6250	-89.312157
20768.5547	-89.368202
20771.4844	-89.388344
20774.4141	-89.330994
20777.3438	-89.296967
20780.2734	-89.327019
20783.2031	-89.360985
20786.1328	-89.337273
20789.0625	-89.330513
20791.9922	-89.381088
20794.9219	-89.427635
20797.8516	-89.413506
20800.7812	-89.336372
20803.7109	-89.268509
20806.6406	-89.301163
20809.5703	-89.351982
20812.5000	-89.374565
20815.4297	-89.409332
20818.3594	-89.398392
20821.2891	-89.343262
20824.2188	-89.351212
20827.1484	-89.415756
20830.0781	-89.443939
20833.0078	-89.444191
20835.9375	-89.466019
20838.8672	-89.482925
20841.7969	-89.426605
20844.7266	-89.379562
20847.6562	-89.402031
20850.5859	-89.437904
20853.5156	-89.458748
20856.4453	-89.455093
20859.3750	-89.441956
20862.3047	-89.470665
20865.2344	-89.513725
20868.1641	-89.505165
20871.0938	-89.477242
20874.0234	-89.441780
20876.9531	-89.424156
20879.8828	-89.475006
20882.8125	-89.492073
20885.7422	-89.464752
20888.6719	-89.491539
20891.6016	-89.545166
20894.5312	-89.567215
20897.4609	-89.528763
20900.3906	-89.475334
20903.3203	-89.481880
20906.2500	-89.553856
20909.1797	-89.587158
20912.1094	-89.548698
20915.0391	-89.558586
20917.9688	-89.601463
20920.8984	-89.620148
20923.8281	-89.578148
20926.7578	-89.518646
20929.6875	-89.536850
20932.6172	-89.574142
20935.5469	-89.571968
20938.4766	-89.559364
20941.4062	-89.582848
20944.3359	-89.584229
20947.2656	-89.574638
20950.1953	-89.610153
20953.1250	-89.647675
20956.0547	-89.671822
20958.9844	-89.651764
20961.9141	-89.639816
20964.8438	-89.650116
20967.7734	-89.686493
20970.7031	-89.754974
20973.6328	-89.751991
20976.5625	-89.683540
20979.4922	-89.640823
20982.4219	-89.651924
20985.3516	-89.679031
20988.2812	-89.722481
20991.2109	-89.732567
20994.1406	-89.721977
20997.0703	-89.751152
21000.0000	-89.728722
21002.9297	-89.684654
21005.8594	-89.686806
21008.7891	-89.710152
21011.7188	-89.717339
21014.6484	-89.708008
21017.5781	-89.764030
21020.5078	-89.818214
21023.4375	-89.745689
21026.3672	-89.735756
21029.2969	-89.790825
21032.2266	-89.787888
21035.1562	-89.821533
21038.0859	-89.804070
21041.0156	-89.758240
21043.9453	-89.804382
21046.8750	-89.786285
21049.8047	-89.709259
21052.7344	-89.720566
21055.6641	-89.789749
21058.5938	-89.805382
21061.5234	-89.802460
21064.4531	-89.831451
21067.3828	-89.851357
21070.3125	-89.824623
21073.2422	-89.766693
21076.1719	-89.757271
21079.1016	-89.759315
21082.0312	-89.741470
21084.9609	-89.762100
21087.8906	-89.781479
21090.8203	-89.828621
21093.7500	-89.887299
21096.6797	-89.870087
21099.6094	-89.870888
21102.5391	-89.917778
21105.4688	-89.940300
21108.3984	-89.956154
