;Freq(Hz)	Relative Amplitude (dB): Left
21084.9609	-95.132263
21087.8906	-95.116302
21090.8203	-95.101013
21093.7500	-95.099915
21096.6797	-95.071320
21099.6094	-95.076660
21102.5391	-95.139580
21105.4688	-95.176018
21108.3984	-95.180885
21111.3281	-95.186073
21114.2578	-95.198494
21117.1875	-95.186836
21120.1172	-95.170837
21123.0469	-95.181580
21125.9766	-95.179657
21128.9062	-95.198006
21131.8359	-95.254333
21134.7656	-95.286850
21137.6953	-95.309586
21140.6250	-95.332718
21143.5547	-95.310753
21146.4844	-95.297401
21149.4141	-95.320488
21152.3438	-95.329605
21155.2734	-95.377190
21158.2031	-95.391052
21161.1328	-95.326660
21164.0625	-95.339767
21166.9922	-95.435547
21169.9219	-95.480095
21172.8516	-95.474533
21175.7812	-95.435326
21178.7109	-95.428398
21181.6406	-95.495331
21184.5703	-95.516045
21187.5000	-95.487999
21190.4297	-95.489868
21193.3594	-95.518539
21196.2891	-95.530800
21199.2188	-95.530846
21202.1484	-95.556763
21205.0781	-95.584534
21208.0078	-95.600685
21210.9375	-95.604965
21213.8672	-95.610245
21216.7969	-95.643585
21219.7266	-95.666214
21222.6562	-95.673393
21225.5859	-95.708832
21228.5156	-95.719849
21231.4453	-95.681702
21234.3750	-95.642097
21237.3047	-95.640350
21240.2344	-95.692368
21243.1641	-95.727356
21246.0938	-95.737633
21249.0234	-95.748039
21251.9531	-95.756714
21254.8828	-95.776955
21257.8125	-95.777565
21260.7422	-95.790550
21263.6719	-95.812523
21266.6016	-95.831795
21269.5312	-95.816307
21272.4609	-95.784294
21275.3906	-95.802048
21278.3203	-95.801460
21281.2500	-95.800446
21284.1797	-95.873260
21287.1094	-95.874733
21290.0391	-95.825920
21292.9688	-95.860909
21295.8984	-95.907791
21298.8281	-95.919418
21301.7578	-95.935112
21304.6875	-95.949120
21307.6172	-95.938850
21310.5469	-95.921799
21313.4766	-95.937958
21316.4062	-96.008797
21319.3359	-96.058990
21322.2656	-96.071136
21325.1953	-96.064758
21328.1250	-96.036804
21331.0547	-96.056366
21333.9844	-96.109947
21336.9141	-96.149323
21339.8438	-96.150574
21342.7734	-96.123108
21345.7031	-96.154686
21348.6328	-96.197350
21351.5625	-96.184296
21354.4922	-96.188789
21357.4219	-96.239372
21360.3516	-96.300850
21363.2812	-96.305687
21366.2109	-96.243599
21369.1406	-96.213348
21372.0703	-96.250465
21375.0000	-96.287453
21377.9297	-96.305115
21380.8594	-96.303909
21383.7891	-96.354729
21386.7188	-96.392365
21389.6484	-96.322273
21392.5781	-96.299698
21395.5078	-96.369270
21398.4375	-96.367455
21401.3672	-96.289825
21404.2969	-96.305038
21407.2266	-96.386360
21410.1562	-96.425934
21413.0859	-96.430023
21416.0156	-96.403893
21418.9453	-96.376549
21421.8750	-96.373428
21424.8047	-96.448959
21427.7344	-96.534477
21430.6641	-96.483276
21433.5938	-96.410858
21436.5234	-96.425407
21439.4531	-96.487938
21442.3828	-96.541916
21445.3125	-96.534752
21448.2422	-96.558029
21451.1719	-96.645844
21454.1016	-96.665932
21457.0312	-96.637207
21459.9609	-96.623764
21462.8906	-96.595406
21465.8203	-96.579773
21468.7500	-96.584389
21471.6797	-96.629372
21474.6094	-96.671623
21477.5391	-96.696342
21480.4688	-96.674591
21483.3984	-96.601410
21486.3281	-96.568504
21489.2578	-96.629005
21492.1875	-96.695915
21495.1172	-96.722267
21498.0469	-96.737083
21500.9766	-96.710266
21503.9062	-96.703880
21506.8359	-96.751900
21509.7656	-96.800858
21512.6953	-96.820862
21515.6250	-96.839050
21518.5547	-96.852005
21521.4844	-96.866234
21524.4141	-96.897049
21527.3438	-96.885681
21530.2734	-96.880157
21533.2031	-96.916000
21536.1328	-96.946800
21539.0625	-96.974388
21541.9922	-97.008438
21544.9219	-97.011711
21547.8516	-97.021164
21550.7812	-97.042442
21553.7109	-97.033409
21556.6406	-97.078484
21559.5703	-97.089058
21562.5000	-97.048363
21565.4297	-97.046227
21568.3594	-97.039261
21571.2891	-97.023972
21574.2188	-97.031021
21577.1484	-97.049210
21580.0781	-97.097855
21583.0078	-97.162560
21585.9375	-97.143349
21588.8672	-97.115974
21591.7969	-97.161095
21594.7266	-97.193947
21597.6562	-97.197960
21600.5859	-97.173256
21603.5156	-97.158424
21606.4453	-97.224312
21609.3750	-97.281113
21612.3047	-97.280251
21615.2344	-97.313591
21618.1641	-97.364586
21621.0938	-97.374809
21624.0234	-97.357864
21626.9531	-97.337784
21629.8828	-97.338409
21632.8125	-97.326920
21635.7422	-97.307648
