;Freq(Hz)	Relative Amplitude (dB): Left
22183.5938	-72.420013
22186.5234	-72.423538
22189.4531	-72.439674
22192.3828	-72.458817
22195.3125	-72.458008
22198.2422	-72.458633
22201.1719	-72.469772
22204.1016	-72.473412
22207.0312	-72.477966
22209.9609	-72.487564
22212.8906	-72.499458
22215.8203	-72.514015
22218.7500	-72.525253
22221.6797	-72.537079
22224.6094	-72.548775
22227.5391	-72.559059
22230.4688	-72.566978
22233.3984	-72.575340
22236.3281	-72.590706
22239.2578	-72.598732
22242.1875	-72.602074
22245.1172	-72.619705
22248.0469	-72.633080
22250.9766	-72.636665
22253.9062	-72.648819
22256.8359	-72.662010
22259.7656	-72.675735
22262.6953	-72.690910
22265.6250	-72.704056
22268.5547	-72.725243
22271.4844	-72.734962
22274.4141	-72.732559
22277.3438	-72.747734
22280.2734	-72.760536
22283.2031	-72.768311
22286.1328	-72.792427
22289.0625	-72.808067
22291.9922	-72.805763
22294.9219	-72.817406
22297.8516	-72.829926
22300.7812	-72.830475
22303.7109	-72.833748
22306.6406	-72.839172
22309.5703	-72.837280
22312.5000	-72.834045
22315.4297	-72.839737
22318.3594	-72.857986
22321.2891	-72.874817
22324.2188	-72.882660
22327.1484	-72.884125
22330.0781	-72.874535
22333.0078	-72.867531
22335.9375	-72.879921
22338.8672	-72.896812
22341.7969	-72.902847
22344.7266	-72.916809
22347.6562	-72.935402
22350.5859	-72.932381
22353.5156	-72.925079
22356.4453	-72.943848
22359.3750	-72.966469
22362.3047	-72.973358
22365.2344	-72.976837
22368.1641	-72.985451
22371.0938	-72.995293
22374.0234	-72.997482
22376.9531	-73.002686
22379.8828	-73.007812
22382.8125	-73.005753
22385.7422	-73.009056
22388.6719	-73.028046
22391.6016	-73.047157
22394.5312	-73.061256
22397.4609	-73.070152
22400.3906	-73.067299
22403.3203	-73.079185
22406.2500	-73.098694
22409.1797	-73.115196
22412.1094	-73.125801
22415.0391	-73.130867
22417.9688	-73.156029
22420.8984	-73.170860
22423.8281	-73.176285
22426.7578	-73.189789
22429.6875	-73.195007
22432.6172	-73.213203
22435.5469	-73.232094
22438.4766	-73.220215
22441.4062	-73.221306
22444.3359	-73.228981
22447.2656	-73.224648
22450.1953	-73.238052
22453.1250	-73.259857
22456.0547	-73.269936
22458.9844	-73.268570
22461.9141	-73.267929
22464.8438	-73.278610
22467.7734	-73.289848
22470.7031	-73.300621
22473.6328	-73.319099
22476.5625	-73.335197
22479.4922	-73.352455
22482.4219	-73.366325
22485.3516	-73.358589
22488.2812	-73.355621
