;Freq(Hz)	Relative Amplitude (dB): Left
21134.7656	-55.425488
21137.6953	-55.419655
21140.6250	-55.415417
21143.5547	-55.411312
21146.4844	-55.405407
21149.4141	-55.399490
21152.3438	-55.395824
21155.2734	-55.393490
21158.2031	-55.390465
21161.1328	-55.386833
21164.0625	-55.383972
21166.9922	-55.379425
21169.9219	-55.372971
21172.8516	-55.368614
21175.7812	-55.365852
21178.7109	-55.363506
21181.6406	-55.360691
21184.5703	-55.357517
21187.5000	-55.354404
21190.4297	-55.351406
21193.3594	-55.350529
21196.2891	-55.350811
21199.2188	-55.349926
21202.1484	-55.348614
21205.0781	-55.348328
21208.0078	-55.347527
21210.9375	-55.346375
21213.8672	-55.342514
21216.7969	-55.336491
21219.7266	-55.331398
21222.6562	-55.326149
21225.5859	-55.322392
21228.5156	-55.317524
21231.4453	-55.311138
21234.3750	-55.306618
21237.3047	-55.302639
21240.2344	-55.298191
21243.1641	-55.294628
21246.0938	-55.292778
21249.0234	-55.291649
21251.9531	-55.287827
21254.8828	-55.279697
21257.8125	-55.272701
21260.7422	-55.270359
21263.6719	-55.269230
21266.6016	-55.267570
21269.5312	-55.265263
21272.4609	-55.262959
21275.3906	-55.260998
21278.3203	-55.259411
21281.2500	-55.259670
21284.1797	-55.259174
21287.1094	-55.255779
21290.0391	-55.254345
21292.9688	-55.257072
21295.8984	-55.259777
21298.8281	-55.259354
21301.7578	-55.258217
21304.6875	-55.258633
21307.6172	-55.259232
21310.5469	-55.259052
21313.4766	-55.258762
21316.4062	-55.258270
21319.3359	-55.257133
21322.2656	-55.256199
21325.1953	-55.257694
21328.1250	-55.260742
21331.0547	-55.261364
21333.9844	-55.262424
21336.9141	-55.264038
21339.8438	-55.263668
21342.7734	-55.259377
21345.7031	-55.252003
21348.6328	-55.244953
21351.5625	-55.235992
21354.4922	-55.226551
21357.4219	-55.217812
21360.3516	-55.210510
21363.2812	-55.204987
21366.2109	-55.199566
21369.1406	-55.193840
21372.0703	-55.187645
21375.0000	-55.180981
21377.9297	-55.173912
21380.8594	-55.168236
21383.7891	-55.163025
21386.7188	-55.156048
21389.6484	-55.148647
21392.5781	-55.143772
21395.5078	-55.141556
21398.4375	-55.137383
21401.3672	-55.130589
21404.2969	-55.123798
21407.2266	-55.117680
21410.1562	-55.112614
21413.0859	-55.110622
21416.0156	-55.110279
21418.9453	-55.107643
21421.8750	-55.103527
21424.8047	-55.098766
21427.7344	-55.094521
21430.6641	-55.091770
21433.5938	-55.088951
21436.5234	-55.085175
21439.4531	-55.081123
21442.3828	-55.077881
21445.3125	-55.075615
21448.2422	-55.073391
21451.1719	-55.071056
21454.1016	-55.069923
21457.0312	-55.068615
21459.9609	-55.067020
21462.8906	-55.066742
21465.8203	-55.067066
21468.7500	-55.067104
21471.6797	-55.065811
21474.6094	-55.064247
21477.5391	-55.065884
21480.4688	-55.067745
21483.3984	-55.066460
21486.3281	-55.065590
21489.2578	-55.066803
21492.1875	-55.069176
21495.1172	-55.070187
21498.0469	-55.069706
21500.9766	-55.070892
21503.9062	-55.072510
