;Freq(Hz)	Relative Amplitude (dB): Left
21547.8516	-126.171761
21550.7812	-124.696442
21553.7109	-127.587219
21556.6406	-130.744476
21559.5703	-128.835693
21562.5000	-135.099869
21565.4297	-130.425415
21568.3594	-131.101303
21571.2891	-128.592194
21574.2188	-135.359604
21577.1484	-132.343704
21580.0781	-128.139740
21583.0078	-128.170517
21585.9375	-125.305283
21588.8672	-125.744606
21591.7969	-135.627625
21594.7266	-130.436462
21597.6562	-129.915314
21600.5859	-134.417313
21603.5156	-125.023384
21606.4453	-128.870300
21609.3750	-135.127289
21612.3047	-135.693527
21615.2344	-128.679245
21618.1641	-134.267227
21621.0938	-139.418655
21624.0234	-132.668564
21626.9531	-132.059647
21629.8828	-139.814331
21632.8125	-130.254242
21635.7422	-128.902634
21638.6719	-130.171417
21641.6016	-130.974442
21644.5312	-136.062088
21647.4609	-127.586472
21650.3906	-125.435959
21653.3203	-125.948402
21656.2500	-127.822861
21659.1797	-135.876526
21662.1094	-136.979248
21665.0391	-132.377762
21667.9688	-143.787186
21670.8984	-129.598984
21673.8281	-138.513718
21676.7578	-130.593307
21679.6875	-125.832245
21682.6172	-130.690796
21685.5469	-150.242874
21688.4766	-133.116852
21691.4062	-129.120407
21694.3359	-136.791229
21697.2656	-139.286530
21700.1953	-128.811249
21703.1250	-124.367523
21706.0547	-125.912666
21708.9844	-128.139435
21711.9141	-130.638107
21714.8438	-141.860901
21717.7734	-132.120483
21720.7031	-131.276413
21723.6328	-138.466171
21726.5625	-128.613556
21729.4922	-129.745270
21732.4219	-136.520126
21735.3516	-128.562561
21738.2812	-127.466064
21741.2109	-131.658310
21744.1406	-133.653976
21747.0703	-130.833542
21750.0000	-137.615860
21752.9297	-131.173965
21755.8594	-129.507446
21758.7891	-135.190445
21761.7188	-139.411224
21764.6484	-132.958603
21767.5781	-127.748833
21770.5078	-125.870453
21773.4375	-128.755905
21776.3672	-130.736237
21779.2969	-130.489700
21782.2266	-133.282242
21785.1562	-140.014053
21788.0859	-135.597351
21791.0156	-133.414459
21793.9453	-126.305786
21796.8750	-134.494156
21799.8047	-132.674484
21802.7344	-138.128326
21805.6641	-128.410507
21808.5938	-126.475822
21811.5234	-129.367264
21814.4531	-132.646027
21817.3828	-134.943619
21820.3125	-144.265320
21823.2422	-128.952057
21826.1719	-131.782684
21829.1016	-149.443604
21832.0312	-136.272247
21834.9609	-131.656891
21837.8906	-134.385468
21840.8203	-132.477524
21843.7500	-136.005478
21846.6797	-136.044937
21849.6094	-135.188736
21852.5391	-137.386993
21855.4688	-129.295212
21858.3984	-125.099503
21861.3281	-124.996010
21864.2578	-128.891357
21867.1875	-138.688004
21870.1172	-133.187820
21873.0469	-130.554504
21875.9766	-135.905334
21878.9062	-135.614746
21881.8359	-133.469376
21884.7656	-130.798874
21887.6953	-127.539581
21890.6250	-128.451981
21893.5547	-129.849869
21896.4844	-136.124588
21899.4141	-132.189606
21902.3438	-125.947594
21905.2734	-125.472321
21908.2031	-125.059731
21911.1328	-127.306824
21914.0625	-123.131882
